"","Timestamp","Timestamp_adj","id","round","vol","HR 12CH4 Mean","HR 13CH4 Mean","notes","time_days","cal12CH4ml","cal13CH4ml","AP_obs","AP_pred","AP_pred5"
"1",2022-07-30 16:54:00,2022-07-30 16:54:00,"17","T0",10,2.368,0.032,NA,0,4.73630784,0.06400416,1.33333333333333,1.33333333333333,1.33333333333333
"2",2022-07-30 17:33:00,2022-07-30 17:33:00,"17","T1",10,1.431,0.018,NA,0.0270833333333333,2.86218603,0.03600234,1.24223602484472,1.24219571733471,1.24219571733471
"3",2022-07-30 18:22:00,2022-07-30 18:22:00,"17","T2",10,0.982,0.012,NA,0.0611111111111111,1.96412766,0.02400156,1.20724346076459,1.17272043914527,1.17272043914527
"4",2022-07-30 19:02:00,2022-07-30 19:02:00,"17","T3",10,0.836,0.009,NA,0.0888888888888889,1.67210868,0.01800117,1.06508875739645,1.1360943986769,1.1360943986769
"5",2022-07-30 19:42:00,2022-07-30 19:42:00,"17","T4",10,0.775,0.009,NA,0.116666666666667,1.55010075,0.01800117,1.14795918367347,1.10974282959749,1.10974282959749
"6",2022-07-30 13:46:00,2022-07-30 13:46:00,"18","T0",10,2.56,0.035,"first sample post fire alarm",0,5.1203328,0.07000455,1.34874759152216,1.34874759152216,1.34874759152216
"7",2022-07-30 14:25:00,2022-07-30 14:25:00,"18","T1",10,1.463,0.019,NA,0.0270833333333333,2.92619019,0.03800247,1.28205128205128,1.30285656714702,1.30285656714702
"8",2022-07-30 15:07:00,2022-07-30 15:07:00,"18","T2",10,1.104,0.014,NA,0.05625,2.20814352,0.02800182,1.25223613595707,1.24461025369125,1.24461025369125
"9",2022-07-30 15:45:00,2022-07-30 15:45:00,"18","T3",10,0.911,0.011,NA,0.0826388888888889,1.82211843,0.02200143,1.19305856832972,1.1839518682523,1.1839518682523
"10",2022-07-30 16:24:00,2022-07-30 16:24:00,"18","T4",10,0.803,0.009,NA,0.109722222222222,1.60610439,0.01800117,1.10837438423645,1.11417708907241,1.11417708907241
"11",2022-07-31 19:33:00,2022-07-31 19:33:00,"19","T0",10,4.571,0.065,NA,0,9.14259423,0.13000845,1.40207075064711,1.40207075064711,1.40207075064711
"12",2022-07-31 20:11:00,2022-07-31 20:11:00,"19","T1",10,1.673,0.022,NA,0.0263888888888889,3.34621749,0.04400286,1.29793510324484,1.29009408046363,1.29009408046363
"13",2022-07-31 20:50:00,2022-07-31 20:50:00,"19","T2",10,1.003,0.012,NA,0.0534722222222222,2.00613039,0.02400156,1.18226600985222,1.19644862806873,1.19644862806873
"14",2022-07-31 21:30:00,2022-07-31 21:30:00,"19","T3",10,0.876,0.01,NA,0.08125,1.75211388,0.0200013,1.12866817155756,1.11712035486198,1.11712035486198
"15",2022-07-31 22:08:00,2022-07-31 22:08:00,"19","T4",10,0.848,0.009,NA,0.107638888888889,1.69611024,0.01800117,1.05017502917153,1.05376852864934,1.05376852864934
"16",2022-07-31 16:26:00,2022-07-31 16:26:00,"2","T0",10,5.078,0.073,NA,0,10.15666014,0.14600949,1.41720054358377,1.41720054358377,1.41720054358377
"17",2022-07-31 17:06:00,2022-07-31 17:06:00,"2","T1",10,3.474,0.049,NA,0.0277777777777778,6.94845162,0.09800637,1.39086006244678,1.38812855820104,1.38812855820104
"18",2022-07-31 17:44:00,2022-07-31 17:44:00,"2","T2",10,2.315,0.032,NA,0.0541666666666667,4.63030095,0.06400416,1.36344269279932,1.363990794394,1.363990794394
"19",2022-07-31 18:23:00,2022-07-31 18:23:00,"2","T3",10,1.694,0.023,NA,0.08125,3.38822022,0.04600299,1.33954571927781,1.34217689152667,1.34217689152667
"20",2022-07-31 19:03:00,2022-07-31 19:03:00,"2","T4",10,1.267,0.017,NA,0.109027777777778,2.53416471,0.03400221,1.32398753894081,1.32243526237787,1.32243526237787
"21",2022-07-31 13:10:00,2022-07-31 13:10:00,"20","T0",10,3.056,0.042,NA,0,6.11239728,0.08400546,1.3557133634603,1.3557133634603,1.3557133634603
"22",2022-07-31 13:50:00,2022-07-31 13:50:00,"20","T1",10,1.288,0.016,NA,0.0277777777777778,2.57616744,0.03200208,1.22699386503068,1.22807612276719,1.22807612276719
"23",2022-07-31 14:28:00,2022-07-31 14:28:00,"20","T2",10,0.92,0.011,NA,0.0541666666666667,1.8401196,0.02200143,1.18152524167562,1.15781394094586,1.15781394094586
"24",2022-07-31 15:08:00,2022-07-31 15:08:00,"20","T3",10,0.837,0.009,NA,0.0819444444444444,1.67410881,0.01800117,1.06382978723404,1.11096589041347,1.11096589041347
"25",2022-07-31 15:47:00,2022-07-31 15:47:00,"20","T4",10,0.805,0.009,NA,0.109027777777778,1.61010465,0.01800117,1.10565110565111,1.08008550088943,1.08008550088943
"26",2022-07-30 20:23:00,2022-07-30 20:23:00,"29","T0",10,4.174,0.056,NA,0,8.34854262,0.11200728,1.32387706855792,1.32387706855792,1.32387706855792
"27",2022-07-30 21:02:00,2022-07-30 21:02:00,"29","T1",10,3.136,0.037,NA,0.0270833333333333,6.27240768,0.07400481,1.16608887488182,1.18001552312826,1.18001552312826
"28",2022-07-30 21:42:00,2022-07-30 21:42:00,"29","T2",10,2.446,0.028,NA,0.0548611111111111,4.89231798,0.05600364,1.13177041228779,1.12164481906265,1.12164481906265
"29",2022-07-30 22:20:00,2022-07-30 22:20:00,"29","T3",10,2.199,0.024,NA,0.08125,4.39828587,0.04800312,1.07962213225371,1.08768633682578,1.08768633682578
"30",2022-07-30 22:59:00,2022-07-30 22:59:00,"29","T4",10,1.666,0.018,NA,0.108333333333333,3.33221658,0.03600234,1.06888361045131,1.05934545088021,1.05934545088021
"31",2022-07-30 20:42:00,2022-07-30 20:42:00,"3","T0",10,4.099,0.058,NA,0,8.19853287,0.11600754,1.39523694972336,1.39523694972336,1.39523694972336
"32",2022-07-30 21:13:00,2022-07-30 21:13:00,"3","T1",10,2.77,0.038,NA,0.0215277777777778,5.5403601,0.07600494,1.35327635327635,1.36172945002431,1.36172945002431
"33",2022-07-30 22:01:00,2022-07-30 22:01:00,"3","T2",10,1.639,0.022,NA,0.0548611111111111,3.27821307,0.04400286,1.32450331125828,1.29097015378053,1.29097015378053
"34",2022-07-30 22:40:00,2022-07-30 22:40:00,"3","T3",10,1.09,0.013,NA,0.0819444444444444,2.1801417,0.02600169,1.17860380779692,1.21445414405169,1.21445414405169
"35",2022-07-30 23:18:00,2022-07-30 23:18:00,"3","T4",10,0.871,0.01,NA,0.108333333333333,1.74211323,0.0200013,1.13507377979569,1.12287271545204,1.12287271545204
"36",2022-07-31 16:36:00,2022-07-31 16:36:00,"30","T0",10,4.254,0.061,NA,0,8.50855302,0.12200793,1.41367323290846,1.41367323290846,1.41367323290846
"37",2022-07-31 17:15:00,2022-07-31 17:15:00,"30","T1",10,2.676,0.037,NA,0.0270833333333333,5.35234788,0.07400481,1.3638039071139,1.36969422550588,1.38119707018586
"38",2022-07-31 17:54:00,2022-07-31 17:54:00,"30","T2",10,1.806,0.025,NA,0.0541666666666667,3.61223478,0.05000325,1.36537411250683,1.32904284901513,1.34145532474899
"39",2022-07-31 18:33:00,2022-07-31 18:33:00,"30","T3",10,1.312,0.017,NA,0.08125,2.62417056,0.03400221,1.27915726109857,1.29136005398009,1.29380941982857
"40",2022-07-31 19:13:00,2022-07-31 19:13:00,"30","T4",10,0.956,0.012,NA,0.109027777777778,1.91212428,0.02400156,1.2396694214876,1.25547110559737,1.23631520523761
"41",2022-07-31 21:49:00,2022-07-31 21:49:00,"30","T5",10,0.866,0.01,"no zero air",0.217361111111111,1.73211258,0.0200013,1.14155251141552,1.13730780232893,0.935137486401615
"42",2022-07-30 17:13:00,2022-07-30 17:13:00,"31","T0",10,3.376,0.047,NA,0,6.75243888,0.09400611,1.37306456324861,1.37306456324861,1.37306456324861
"43",2022-07-30 18:12:00,2022-07-30 18:12:00,"31","T1",10,1.529,0.02,NA,0.0409722222222222,3.05819877,0.0400026,1.2911555842479,1.2693689394457,1.2693689394457
"44",2022-07-30 18:41:00,2022-07-30 18:41:00,"31","T2",10,1.051,0.013,NA,0.0611111111111111,2.10213663,0.02600169,1.2218045112782,1.2264494463442,1.2264494463442
"45",2022-07-30 19:23:00,2022-07-30 19:23:00,"31","T3",10,0.864,0.01,NA,0.0902777777777778,1.72811232,0.0200013,1.1441647597254,1.17171850616044,1.17171850616044
"46",2022-07-30 20:02:00,2022-07-30 20:02:00,"31","T4",10,0.778,0.009,NA,0.117361111111111,1.55610114,0.01800117,1.143583227446,1.12744806760931,1.12744806760931
"47",2022-07-31 19:43:00,2022-07-31 19:43:00,"32","T0",10,4.265,0.061,NA,0,8.53055445,0.12200793,1.41007859454461,1.41007859454461,1.41007859454461
"48",2022-07-31 20:21:00,2022-07-31 20:21:00,"32","T1",10,2.852,0.04,NA,0.0263888888888889,5.70437076,0.0800052,1.38312586445367,1.38262692362486,1.38262692362486
"49",2022-07-31 21:01:00,2022-07-31 21:01:00,"32","T2",10,2.102,0.029,NA,0.0541666666666667,4.20427326,0.05800377,1.3608634443923,1.35129550953032,1.35129550953032
"50",2022-07-31 21:39:00,2022-07-31 21:39:00,"32","T3",10,1.511,0.02,NA,0.0805555555555556,3.02219643,0.0400026,1.30633572828217,1.31920517837757,1.31920517837757
"51",2022-07-31 22:18:00,2022-07-31 22:18:00,"32","T4",10,1.149,0.015,NA,0.107638888888889,2.29814937,0.03000195,1.28865979381443,1.28393336299184,1.28393336299184
"52",2022-07-31 12:50:00,2022-07-31 12:50:00,"4","T0",10,3.395,0.047,NA,0,6.79044135,0.09400611,1.36548518303312,1.36548518303312,1.36548518303312
